(Req 5)(Provs 100)(PIs 4)	0.0052	3.8E-4	36.67%	0.004758883248730965	147.2

(Req 1)(Provs 61)(PIs 4)	0.0	0.0	100.0%	0.0	66.77
(Req 2)(Provs 61)(PIs 4)	0.0013	0.0	100.0%	0.0012820348457071064	68.03
(Req 3)(Provs 61)(PIs 4)	0.001	2.0E-4	90.0%	8.974243919949744E-4	73.03
(Req 4)(Provs 61)(PIs 4)	0.0051	0.0	100.0%	0.005064091058661641	80.7
(Req 5)(Provs 61)(PIs 4)	0.024	0.0	100.0%	0.024038153357008245	77.33

(Req 1)(Provs 2016)(PIs 10)	0.0021	4.9E-4	3.33%	0.0012597760005094477	9214.97
(Req 1)(Provs 2016)(PIs 10)	0.0022	6.6E-4	3.33%	9.111574583726247E-4	9433.87
(Req 1)(Provs 2016)(PIs 10)	0.0	1.0E-5	3.33%	5.635853950226392E-7	19992.47
(Req 1)(Provs 1344)(PIs 10)	1.0E-4	1.0E-4	6.67%	6.740823900265221E-6	4741.63
500
(Req 1)(Provs 1344)(PIs 10)	0.0	1.0E-5	3.33%	0.0	9303.1
400
(Req 1)(Provs 1344)(PIs 10)	0.0	1.0E-5	6.67%	1.8384065182541512E-6	9809.73
300
(Req 1)(Provs 1344)(PIs 10)	1.7853E-5	1.67442E-5	3.33%	0.0	12103.43
200
(Req 1)(Provs 1344)(PIs 10)	1.11939E-5	8.2952E-6	3.33%	1.2256043455027674E-6	8109.97
100
(Req 1)(Provs 1344)(PIs 10)	5.3722E-6	3.9964E-6	3.33%	0.0	8054.47
700
(Req 1)(Provs 1344)(PIs 10)	2.19996E-5	1.73911E-5	3.33%	2.4512086910055347E-6	9258.0

(Req 1)(Provs 672)(PIs 10)	2.19229E-5	1.76416E-5	13.33%	5.02051718020979E-6	1879.53
(Req 1)(Provs 672)(PIs 10)	3.30238E-5	2.99912E-5	3.33%	3.347011453473194E-6	2026.5
500
(Req 1)(Provs 672)(PIs 10)	1.11009E-5	8.7399E-6	3.33%	0.0	3814.73
1000
(Req 1)(Provs 672)(PIs 10)	2.05841E-5	2.13959E-5	6.67%	0.0	4139.77
800
(Req 1)(Provs 672)(PIs 10)	1.76276E-5	1.46536E-5	6.67%	0.0	3925.87
400
(Req 1)(Provs 672)(PIs 10)	7.6423E-6	9.0355E-6	26.67%	0.0	3591.2
200
(Req 1)(Provs 672)(PIs 10)	6.694E-6	6.3078E-6	26.67%	0.0	3329.63
100
(Req 1)(Provs 672)(PIs 10)	4.2953E-6	3.0978E-6	23.33%	0.0	3166.17
50
(Req 1)(Provs 672)(PIs 10)	2.845E-6	3.3224E-6	53.33%	0.0	2538.5
10
(Req 1)(Provs 672)(PIs 10)	4.8532E-6	3.6599E-6	26.67%	0.0	1844.1
25
(Req 1)(Provs 672)(PIs 10)	3.4586E-6	3.0427E-6	36.67%	0.0	2120.6
(Req 1)(Provs 672)(PIs 10)	2.845E-6	2.8533E-6	43.33%	0.0	2046.67
(Req 1)(Provs 672)(PIs 10)	4.63E-6	2.5882E-6	16.67%	0.0	2439.23
(Req 1)(Provs 672)(PIs 10)	4.5742E-6	4.7929E-6	33.33%	0.0	2358.6
(Req 1)(Provs 672)(PIs 10)	4.6858E-6	3.8162E-6	26.67%	0.0	2117.97
50
(Req 1)(Provs 672)(PIs 10)	3.5144E-6	2.9268E-6	33.33%	0.0	2428.0
(Req 1)(Provs 672)(PIs 10)	3.9606E-6	3.0601E-6	26.67%	0.0	2282.2
(Req 1)(Provs 672)(PIs 10)	4.5742E-6	2.7422E-6	16.67%	0.0	2565.13
100
(Req 1)(Provs 672)(PIs 10)	3.6817E-6	2.5016E-6	26.67%	0.0	3088.23
(Req 1)(Provs 672)(PIs 10)	3.9606E-6	3.0915E-6	30.0%	0.0	2400.9
(Req 1)(Provs 672)(PIs 10)	4.909E-6	3.8297E-6	23.33%	0.0	2745.37
50
(Req 2)(Provs 672)(PIs 10)	1.042594E-4	3.32854E-5	30.0%	7.363425197641026E-5	2316.53
(Req 3)(Provs 672)(PIs 10)	3.38606E-5	1.26742E-5	30.0%	2.008206872083916E-5	2600.77
(Req 4)(Provs 672)(PIs 10)	4.63561E-5	2.46587E-5	20.0%	2.8449597354522148E-5	2627.67
(Req 5)(Provs 672)(PIs 10)	4.962763E-4	1.699148E-4	16.67%	1.8408562994102565E-4	3631.6
(Req 6)(Provs 672)(PIs 10)	1.681417E-4	6.41456E-5	3.33%	9.204836053501854E-5	3073.63
(Req 6)(Provs 672)(PIs 10)	1.52354E-4	5.74608E-5	3.33%	9.204836053501854E-5	3177.37
(Req 3)(Provs 200)(PIs 5)	0.0039267016	0.0	100.0%	0.003926701570680628	268.93
(Req 3)(Provs 200)(PIs 5)	0.0039267016	0.0	100.0%	0.003926701570680628	255.43
(Req 3)(Provs 200)(PIs 5)	0.0039267016	0.0	100.0%	0.003926701570680628	265.77
(Req 3)(Provs 200)(PIs 5)	0.0039977746	8.70645E-5	3.33%	0.0036957558416785886	256.27
(Req 3)(Provs 200)(PIs 5)	0.0039898267	1.117194E-4	6.67%	0.0036957558416785886	295.5
(Req 3)(Provs 200)(PIs 5)	0.0039779049	1.013695E-4	3.33%	0.0036957558416785886	292.13
(Req 3)(Provs 200)(PIs 5)	0.0039858528	1.15812E-4	3.33%	0.00357653791130186	284.0
(Req 5)(Provs 200)(PIs 4)	0.0031511725	5.066471E-4	13.33%	0.0026695979899497486	297.67
(Req 5)(Provs 200)(PIs 4)	0.0029731993	2.6705E-4	16.67%	0.0026695979899497486	302.1
(Req 5)(Provs 200)(PIs 4)	0.0031092965	4.63646E-4	13.33%	0.0026695979899497486	277.97
(Req 1)(Provs 61)(PIs 5)	5.2884E-6	2.89657E-5	96.67%	0.0	58.77
(Req 2)(Provs 61)(PIs 5)	0.0014261587	6.737987E-4	90.0%	0.0012820348457071064	60.23
(Req 3)(Provs 61)(PIs 5)	8.974244E-4	0.0	100.0%	8.974243919949744E-4	61.67
(Req 4)(Provs 61)(PIs 5)	0.0050640911	0.0	100.0%	0.005064091058661641	70.0
(Req 5)(Provs 61)(PIs 5)	0.0240381534	0.0	100.0%	0.024038153357008245	66.7
(Req 3)(Provs 200)(PIs 5)	0.0040057225	8.04321E-5	10.0%	0.003814973772055317	303.63
(Req 5)(Provs 200)(PIs 4)	0.0029836683	2.608212E-4	13.33%	0.0026695979899497486	320.1
(Req 1)(Provs 10)(PIs 5)	0.0371880998	0.0	100.0%	0.03718809980806142	39.77
(Req 1)(Provs 10)(PIs 5)	0.0371880998	0.0	100.0%	0.03718809980806142	37.97
(Req 1)(Provs 10)(PIs 5)	0.0371880998	0.0	100.0%	0.03718809980806142	56.33
